date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2022/02/16 00:00:00+00,2022,2,16,chokepoint7,Cape of Good Hope,3,26,1,0,12,30,42,135451.250953659,1505619.68983569,0,0,785772.575561837,1641070.94078935,2426843.51635119,59631
2022/06/26 00:00:00+00,2022,6,26,chokepoint7,Cape of Good Hope,4,28,2,2,16,36,52,155084.893861777,2082568.92201518,39179.573808858,0,707624.099235676,2276833.38968581,2984457.48892149,59632
2022/06/27 00:00:00+00,2022,6,27,chokepoint7,Cape of Good Hope,6,44,0,1,10,51,61,222164.882303222,3050471.45269836,0,0,1041994.45210248,3272636.33500159,4314630.78710407,59633
2022/06/28 00:00:00+00,2022,6,28,chokepoint7,Cape of Good Hope,6,25,1,1,12,33,45,189612.037206181,1572083.74004099,0,2424.21031764097,1044810.25649566,1764119.98756481,2808930.24406047,59634
2022/06/29 00:00:00+00,2022,6,29,chokepoint7,Cape of Good Hope,6,31,4,0,8,41,49,282967.49184809,2943283.8526154,53981.1737612077,0,565828.102906106,3280232.5182247,3846060.6211308,59635
2022/06/30 00:00:00+00,2022,6,30,chokepoint7,Cape of Good Hope,3,30,8,0,10,41,51,137504.817858361,2302803.57952173,176281.141873386,0,694950.006278396,2616589.53925348,3311539.54553187,59636
2022/07/01 00:00:00+00,2022,7,1,chokepoint7,Cape of Good Hope,4,35,5,1,11,45,56,138054.597388886,3359018.01577606,97753.148036058,0,792412.60694951,3594825.76120101,4387238.36815052,59637
2022/07/02 00:00:00+00,2022,7,2,chokepoint7,Cape of Good Hope,7,27,3,2,15,39,54,209192.597732088,1497309.36038843,18051.4342071131,13412.0313021485,696653.303825377,1737965.42362978,2434618.72745516,59638
2022/07/03 00:00:00+00,2022,7,3,chokepoint7,Cape of Good Hope,6,27,0,0,5,33,38,139481.56390417,2411920.55311833,0,0,326335.198421291,2551402.1170225,2877737.31544379,59639
2022/07/04 00:00:00+00,2022,7,4,chokepoint7,Cape of Good Hope,5,18,5,2,12,30,42,217719.481174301,1922288.97278432,33453.3344097566,8001.72275593683,1476589.89551668,2181463.51112431,3658053.40664099,59640
2022/07/05 00:00:00+00,2022,7,5,chokepoint7,Cape of Good Hope,11,25,0,2,6,38,44,340052.031872081,1811828.04938149,0,11118.0027817003,359125.756702273,2162998.08403527,2522123.84073755,59641
2022/07/06 00:00:00+00,2022,7,6,chokepoint7,Cape of Good Hope,4,31,1,0,5,36,41,82460.858811688,2409776.62240834,3976.87967629149,0,74786.3832269913,2496214.36089632,2571000.74412331,59642
2022/07/07 00:00:00+00,2022,7,7,chokepoint7,Cape of Good Hope,6,30,1,0,10,37,47,186747.702258336,1755435.55598825,0,0,328195.087784048,1942183.25824658,2270378.34603063,59643
2022/07/08 00:00:00+00,2022,7,8,chokepoint7,Cape of Good Hope,4,31,3,1,11,39,50,235517.082837776,3578864.87445677,70409.0371878146,4218.188987575,278745.210124099,3889009.18346993,4167754.39359403,59644
2022/07/09 00:00:00+00,2022,7,9,chokepoint7,Cape of Good Hope,6,34,2,2,9,44,53,199787.785800607,2287298.30149233,19618.3594438228,15161.2308999372,61140.2632464941,2521865.6776367,2583005.94088319,59645
2022/07/10 00:00:00+00,2022,7,10,chokepoint7,Cape of Good Hope,6,20,2,1,8,29,37,249280.650590904,1557979.72649565,32198.7334109787,0,454596.663630033,1839459.11049753,2294055.77412756,59646
2022/07/11 00:00:00+00,2022,7,11,chokepoint7,Cape of Good Hope,7,30,0,0,8,37,45,170719.14233518,1889324.15122898,0,0,653598.321261393,2060043.29356416,2713641.61482555,59647
2022/07/12 00:00:00+00,2022,7,12,chokepoint7,Cape of Good Hope,7,25,1,1,16,34,50,213492.882160719,1608053.43498695,15507.5662343545,0,1212944.7817044,1837053.88338202,3049998.66508642,59648
2022/07/13 00:00:00+00,2022,7,13,chokepoint7,Cape of Good Hope,1,25,1,0,7,27,34,14484.1248692395,1851009.60243979,7685.28081016704,0,234119.389890672,1873179.0081192,2107298.39800987,59649
2022/07/14 00:00:00+00,2022,7,14,chokepoint7,Cape of Good Hope,2,28,2,1,5,33,38,25481.0383262219,1678145.49363517,48409.0439857978,10596.0509741215,191140.713481642,1762631.62692131,1953772.34040295,59650
2022/07/15 00:00:00+00,2022,7,15,chokepoint7,Cape of Good Hope,6,33,2,0,10,41,51,229473.321934336,3073872.05777196,30065.9466002262,0,525450.527011464,3333411.32630652,3858861.85331798,59651
2022/07/16 00:00:00+00,2022,7,16,chokepoint7,Cape of Good Hope,8,35,5,3,15,51,66,252328.280854192,2578212.57759742,48252.8955094521,18521.9284963872,1411830.25321751,2897315.68245745,4309145.93567497,59652
2021/11/08 00:00:00+00,2021,11,8,chokepoint7,Cape of Good Hope,9,25,1,0,17,35,52,227900.270656206,1776918.46406316,10008.6018890138,0,1509372.99281912,2014827.33660838,3524200.32942751,59653
2022/04/07 00:00:00+00,2022,4,7,chokepoint7,Cape of Good Hope,1,22,0,1,6,24,30,24876.3393503062,1605429.7739444,0,0,977682.974594756,1630306.1132947,2607989.08788946,59654
2022/09/04 00:00:00+00,2022,9,4,chokepoint7,Cape of Good Hope,4,32,1,0,8,37,45,184106.910905601,2418096.98134759,3926.82985914307,0,435442.337238388,2606130.72211234,3041573.05935073,59655
2021/09/19 00:00:00+00,2021,9,19,chokepoint7,Cape of Good Hope,7,25,2,1,14,35,49,219142.549868129,2431269.30158798,31947.8692808674,0,1003287.47518076,2682359.72073697,3685647.19591773,59656
2021/11/09 00:00:00+00,2021,11,9,chokepoint7,Cape of Good Hope,4,23,1,1,18,29,47,117314.769060705,1664239.72148621,11094.9642319018,0,907795.263692624,1792649.45477881,2700444.71847144,59657
2022/07/17 00:00:00+00,2022,7,17,chokepoint7,Cape of Good Hope,10,43,7,3,14,63,77,388150.62615503,2323017.57030796,78764.608234461,9517.56989979597,1768486.4283483,2799450.37459725,4567936.80294554,59658
2022/09/05 00:00:00+00,2022,9,5,chokepoint7,Cape of Good Hope,3,12,0,3,7,18,25,87376.0472041699,1085630.66295443,0,5014.1829819,746063.547397812,1178020.8931405,1924084.44053831,59659
2021/09/20 00:00:00+00,2021,9,20,chokepoint7,Cape of Good Hope,3,19,1,1,11,24,35,52692.1072393385,773919.995943874,0,0,715512.647646318,826612.103183212,1542124.75082953,59660
2022/04/08 00:00:00+00,2022,4,8,chokepoint7,Cape of Good Hope,8,19,2,0,9,29,38,336597.667520857,1426741.50968271,13460.6977744423,0,450910.075755838,1776799.87497801,2227709.95073385,59661
2021/11/10 00:00:00+00,2021,11,10,chokepoint7,Cape of Good Hope,6,27,1,2,10,36,46,253351.834790713,1665682.39861387,27295.1829195562,8778.92234826004,1332890.91588057,1955108.3386724,3287999.25455297,59662
2022/07/18 00:00:00+00,2022,7,18,chokepoint7,Cape of Good Hope,7,27,1,2,8,37,45,320570.236877068,2623332.7359423,1044.52326342158,9289.74653034928,524918.964880161,2954237.24261314,3479156.2074933,59663
2022/09/06 00:00:00+00,2022,9,6,chokepoint7,Cape of Good Hope,6,34,3,1,8,44,52,239711.53883353,2594602.1570464,23615.8636308584,4354.83668275945,974411.37750157,2862284.39619355,3836695.77369512,59664
2021/09/21 00:00:00+00,2021,9,21,chokepoint7,Cape of Good Hope,5,29,2,0,11,36,47,159596.668619889,2718453.10699934,1560.99002586824,0,650793.445859118,2879610.7656451,3530404.21150422,59665
2022/02/17 00:00:00+00,2022,2,17,chokepoint7,Cape of Good Hope,5,24,2,2,16,33,49,94327.2068625123,1799023.5102006,24586.0009573022,0,1521068.76904996,1917936.71802041,3439005.48707038,59666
2022/04/09 00:00:00+00,2022,4,9,chokepoint7,Cape of Good Hope,6,22,1,0,10,29,39,102428.394138519,1336249.7454988,35658.515493858,0,597575.109938243,1474336.65513118,2071911.76506942,59667
2021/11/11 00:00:00+00,2021,11,11,chokepoint7,Cape of Good Hope,5,23,1,2,5,31,36,146880.93625348,1520412.49972274,0,14063.4889215435,133096.51604506,1681356.92489777,1814453.44094283,59668
2022/07/19 00:00:00+00,2022,7,19,chokepoint7,Cape of Good Hope,9,33,1,2,8,45,53,293090.249485438,2350785.09953123,34020.0411984,6012.17052269101,733193.806402878,2683907.56073776,3417101.36714064,59669
2022/09/07 00:00:00+00,2022,9,7,chokepoint7,Cape of Good Hope,10,43,4,1,11,58,69,312156.379091681,4268423.90134585,13358.8529060357,3838.44867048919,612578.165844262,4597777.58201405,5210355.74785832,59670
2021/09/22 00:00:00+00,2021,9,22,chokepoint7,Cape of Good Hope,6,28,4,3,11,41,52,157306.1256026,2922953.0084929,52246.6565010668,6862.70868118863,542188.820680717,3139368.49927776,3681557.31995847,59671
2022/02/18 00:00:00+00,2022,2,18,chokepoint7,Cape of Good Hope,7,28,2,0,7,37,44,224393.599715645,982782.771880654,3232.63327610298,0,320284.676513311,1210409.0048724,1530693.68138571,59672
2022/04/10 00:00:00+00,2022,4,10,chokepoint7,Cape of Good Hope,4,26,2,0,12,32,44,99769.6905509977,1735949.46877809,34656.4293746136,0,1081328.86267792,1870375.5887037,2951704.45138162,59673
2021/11/12 00:00:00+00,2021,11,12,chokepoint7,Cape of Good Hope,5,26,1,1,11,33,44,199530.890462658,944073.516262135,0,6325.92425042497,310439.788869509,1149930.33097522,1460370.11984473,59674
2022/07/20 00:00:00+00,2022,7,20,chokepoint7,Cape of Good Hope,1,29,1,1,12,32,44,30451.2670884344,2268155.94338242,2871.02496828602,5409.02506265838,836421.91826913,2306887.2605018,3143309.17877093,59675
2022/09/08 00:00:00+00,2022,9,8,chokepoint7,Cape of Good Hope,9,48,3,1,17,61,78,279054.160083145,2642018.50346942,12363.7813334711,4218.188987575,247702.860666161,2937654.63387361,3185357.49453977,59676
2021/09/23 00:00:00+00,2021,9,23,chokepoint7,Cape of Good Hope,2,29,3,0,15,34,49,54405.7916687405,2190806.21830092,67016.4968099662,0,1052513.4847928,2312228.50677963,3364741.99157243,59677
2021/09/24 00:00:00+00,2021,9,24,chokepoint7,Cape of Good Hope,4,30,2,1,9,37,46,123118.327717756,1027956.42532604,2754.95650996462,6847.86702418369,937430.139422102,1160677.57657794,2098107.71600005,59678
2021/09/25 00:00:00+00,2021,9,25,chokepoint7,Cape of Good Hope,5,25,1,2,10,33,43,223875.571342718,1683944.15794407,5175.109584831,0,722283.403368377,1912994.83887162,2635278.24223999,59679
2021/09/26 00:00:00+00,2021,9,26,chokepoint7,Cape of Good Hope,5,31,2,1,12,39,51,150744.639660946,2275710.44838275,34548.8617848255,3452.00504830402,952889.674331574,2464455.95487683,3417345.6292084,59680
2021/09/27 00:00:00+00,2021,9,27,chokepoint7,Cape of Good Hope,10,26,2,1,12,39,51,214895.766757154,1734795.24795814,35810.2874799432,0,650247.986152328,1985501.30219524,2635749.28834756,59681
2021/09/28 00:00:00+00,2021,9,28,chokepoint7,Cape of Good Hope,3,28,2,1,11,34,45,144775.899163221,2309347.68475325,14358.1567427915,2901.39357051658,758724.91163989,2471383.13422978,3230108.04586967,59682
2021/09/29 00:00:00+00,2021,9,29,chokepoint7,Cape of Good Hope,7,24,0,1,10,32,42,211019.003662737,1703381.94899413,0,0,346938.889853309,1914400.95265687,2261339.84251018,59683
2021/09/30 00:00:00+00,2021,9,30,chokepoint7,Cape of Good Hope,6,25,4,0,14,35,49,162704.993432459,1806543.76356378,18688.6223310718,0,961942.464373375,1987937.37932731,2949879.84370069,59684
2021/10/01 00:00:00+00,2021,10,1,chokepoint7,Cape of Good Hope,2,26,1,1,19,30,49,65709.787006243,2174926.95171744,16072.4822169144,2959.17033245577,1888879.48870198,2259668.39127306,4148547.87997504,59685
2021/10/02 00:00:00+00,2021,10,2,chokepoint7,Cape of Good Hope,3,23,1,2,10,29,39,141406.072320279,1847280.76345603,2481.73821450131,3272.35823581985,780591.976168183,1994440.93222663,2775032.90839481,59686
2021/10/03 00:00:00+00,2021,10,3,chokepoint7,Cape of Good Hope,3,25,1,2,2,31,33,67222.1718306371,2171012.29508759,262.433360175,4407.37307409958,370250.188185393,2242904.2733525,2613154.46153789,59687
2021/10/04 00:00:00+00,2021,10,4,chokepoint7,Cape of Good Hope,4,12,0,3,11,19,30,157594.558280468,896323.516494149,0,8026.81015289705,530350.632869502,1061944.88492751,1592295.51779702,59688
2021/10/05 00:00:00+00,2021,10,5,chokepoint7,Cape of Good Hope,5,27,3,0,11,35,46,93579.4967627683,2245508.77142005,34115.8051874938,0,143676.923250529,2373204.07337031,2516880.99662084,59689
2021/10/06 00:00:00+00,2021,10,6,chokepoint7,Cape of Good Hope,8,20,5,1,13,34,47,177816.881793638,1932504.10819656,55922.6169726905,0,531832.290328994,2166243.60696289,2698075.89729188,59690
2021/10/07 00:00:00+00,2021,10,7,chokepoint7,Cape of Good Hope,3,28,1,1,15,33,48,95475.9259636347,2036117.23527603,1499.619201,7955.24576083944,513997.587124459,2141048.0262015,2655045.61332596,59691
2021/10/08 00:00:00+00,2021,10,8,chokepoint7,Cape of Good Hope,6,17,3,0,9,26,35,224328.885857936,1033281.39684302,75531.9838512449,0,867879.393083501,1333142.2665522,2201021.6596357,59692
2021/10/09 00:00:00+00,2021,10,9,chokepoint7,Cape of Good Hope,6,28,0,1,11,35,46,271839.233552966,3022168.1713421,0,3622.48634121772,1596786.86976656,3297629.89123628,4894416.76100284,59693
2021/10/10 00:00:00+00,2021,10,10,chokepoint7,Cape of Good Hope,9,30,2,0,9,41,50,294647.482874243,2840090.13653426,33116.095846912,0,220690.170542558,3167853.71525541,3388543.88579797,59694
2021/10/11 00:00:00+00,2021,10,11,chokepoint7,Cape of Good Hope,3,20,2,2,9,27,36,144329.615841611,2234113.17899903,9176.94341309553,10476.8185824235,532841.745300423,2398096.55683616,2930938.30213658,59695
2021/10/12 00:00:00+00,2021,10,12,chokepoint7,Cape of Good Hope,4,26,0,0,13,30,43,63492.9338414072,2175116.14269213,0,0,280601.452542308,2238609.07653353,2519210.52907584,59696
2021/10/13 00:00:00+00,2021,10,13,chokepoint7,Cape of Good Hope,9,21,2,0,11,32,43,232484.385245559,1423988.13126361,16699.9555563548,0,1443902.26900704,1673172.47206552,3117074.74107256,59697
2021/10/14 00:00:00+00,2021,10,14,chokepoint7,Cape of Good Hope,3,23,3,2,13,31,44,63031.9127490175,2073721.96843902,54399.9065789412,8875.87911192211,1512200.4954835,2200029.6668789,3712230.16236239,59698
2021/10/15 00:00:00+00,2021,10,15,chokepoint7,Cape of Good Hope,4,20,0,1,15,25,40,199027.261236658,1453061.01319883,0,0,945539.134573383,1652088.27443549,2597627.40900887,59699
2021/10/16 00:00:00+00,2021,10,16,chokepoint7,Cape of Good Hope,2,22,2,1,8,27,35,71223.5582023719,2301552.19145775,18299.1642172232,6456.71717576701,704337.057552525,2397531.63105312,3101868.68860564,59700
2021/10/17 00:00:00+00,2021,10,17,chokepoint7,Cape of Good Hope,3,10,0,1,12,14,26,89710.9442577518,923702.261388451,0,4419.41206199972,1404442.67076913,1017832.6177082,2422275.28847733,59701
2021/10/18 00:00:00+00,2021,10,18,chokepoint7,Cape of Good Hope,6,27,2,1,7,36,43,179708.403682325,1807393.89847624,21702.2121852834,1966.14263362874,937463.641147024,2010770.65697748,2948234.2981245,59702
2021/10/19 00:00:00+00,2021,10,19,chokepoint7,Cape of Good Hope,8,20,2,0,10,30,40,215270.668779653,1267282.09173575,12000.0105568986,0,1004624.99164521,1494552.7710723,2499177.76271751,59703
2021/10/20 00:00:00+00,2021,10,20,chokepoint7,Cape of Good Hope,2,21,2,3,13,28,41,72030.8488803354,1512783.0535226,15711.5422411994,9100.18730730025,1438416.37305726,1609625.63195144,3048042.0050087,59704
2021/10/21 00:00:00+00,2021,10,21,chokepoint7,Cape of Good Hope,5,29,0,0,8,34,42,137172.104220093,1457234.86697206,0,0,548723.586776451,1594406.97119215,2143130.5579686,59705
2021/10/22 00:00:00+00,2021,10,22,chokepoint7,Cape of Good Hope,10,28,2,0,18,40,58,253520.68970162,2552988.1906479,6083.065324641,0,1722237.63903525,2812591.94567416,4534829.5847094,59706
2021/10/23 00:00:00+00,2021,10,23,chokepoint7,Cape of Good Hope,3,13,3,2,14,21,35,103880.370028983,1032005.95978534,70784.2623699744,3205.7236411768,1190819.45097792,1209876.31582547,2400695.7668034,59707
2021/10/24 00:00:00+00,2021,10,24,chokepoint7,Cape of Good Hope,7,21,1,0,6,29,35,180282.356423898,1734386.63250127,10254.208331799,0,313591.799060023,1924923.19725697,2238514.99631699,59708
2021/10/25 00:00:00+00,2021,10,25,chokepoint7,Cape of Good Hope,8,20,1,0,14,29,43,292359.457030796,1263535.96935542,26656.5264927637,0,943914.984477856,1582551.95287898,2526466.93735683,59709
2021/10/26 00:00:00+00,2021,10,26,chokepoint7,Cape of Good Hope,6,27,3,2,10,38,48,143123.140363944,1777397.92022169,64945.2968912838,2761.38964562018,495004.593646928,1988227.74712254,2483232.34076947,59710
2021/10/27 00:00:00+00,2021,10,27,chokepoint7,Cape of Good Hope,5,20,0,0,11,25,36,206912.701941136,706417.936942181,0,0,812973.118104999,913330.638883317,1726303.75698832,59711
2021/10/28 00:00:00+00,2021,10,28,chokepoint7,Cape of Good Hope,5,32,2,0,18,39,57,164483.34216109,2933274.3689775,11149.7316887913,0,1878516.52581609,3108907.44282738,4987423.96864347,59712
2021/10/29 00:00:00+00,2021,10,29,chokepoint7,Cape of Good Hope,2,25,0,2,13,29,42,113928.602585142,1903550.10305852,0,6200.97028765703,686105.055131146,2023679.67593132,2709784.73106247,59713
2021/10/30 00:00:00+00,2021,10,30,chokepoint7,Cape of Good Hope,5,28,0,1,7,34,41,175473.288279173,2378183.77922559,0,8481.43962990813,280409.384473747,2562138.50713468,2842547.89160842,59714
2021/10/31 00:00:00+00,2021,10,31,chokepoint7,Cape of Good Hope,4,17,2,1,12,24,36,124171.442569286,811274.404384666,42341.7952263149,0,494615.924862836,977787.642180268,1472403.5670431,59715
2021/11/01 00:00:00+00,2021,11,1,chokepoint7,Cape of Good Hope,6,11,1,4,7,22,29,161799.07248583,750782.700297293,14990.7560976192,16196.0799200774,152095.2892938,943768.60880082,1095863.89809462,59716
2021/11/02 00:00:00+00,2021,11,2,chokepoint7,Cape of Good Hope,7,16,3,1,9,27,36,263182.557941303,1492942.20552658,35347.4451089414,0,548930.321197718,1791472.20857682,2340402.52977454,59717
2021/11/03 00:00:00+00,2021,11,3,chokepoint7,Cape of Good Hope,6,27,2,3,9,38,47,191209.582220751,2239503.26652837,17633.416694095,3970.61002942742,297344.616311142,2452316.87547264,2749661.49178378,59718
2021/11/04 00:00:00+00,2021,11,4,chokepoint7,Cape of Good Hope,6,15,1,2,7,24,31,188341.594418093,440294.432911916,1801.02602490404,0,150046.934256878,630437.053354913,780483.987611792,59719
2021/11/05 00:00:00+00,2021,11,5,chokepoint7,Cape of Good Hope,3,22,2,1,11,28,39,101362.656336738,1671001.29501291,47682.3452251023,0,808547.737044008,1820046.29657475,2628594.03361875,59720
2021/11/06 00:00:00+00,2021,11,6,chokepoint7,Cape of Good Hope,5,27,5,1,8,38,46,117055.888332834,1607317.66928429,88834.5217319831,5450.05348905863,868836.099825097,1818658.13283816,2687494.23266326,59721
2021/11/07 00:00:00+00,2021,11,7,chokepoint7,Cape of Good Hope,1,26,0,2,10,29,39,5473.70852233985,1347232.30337496,0,13212.4630565445,292522.340112104,1365918.47495384,1658440.81506595,59722
2021/12/28 00:00:00+00,2021,12,28,chokepoint7,Cape of Good Hope,4,22,0,0,13,26,39,159705.669123107,1341892.4588849,0,0,629417.254740229,1501598.12800801,2131015.38274824,59723
2022/02/19 00:00:00+00,2022,2,19,chokepoint7,Cape of Good Hope,6,33,1,1,10,41,51,169628.44845005,1975532.24931337,19992.2264896638,4452.60183502347,646137.973981963,2169605.52608811,2815743.50007007,59724
2021/11/13 00:00:00+00,2021,11,13,chokepoint7,Cape of Good Hope,4,26,4,1,13,35,48,157366.22032712,1959120.06344551,44663.3008055794,0,1146599.95364507,2161149.58457821,3307749.53822329,59725
2022/09/09 00:00:00+00,2022,9,9,chokepoint7,Cape of Good Hope,5,35,2,2,16,44,60,208167.08393461,1995591.25544551,31729.3008696657,5530.83217119247,1154807.56546297,2241018.47242098,3395826.03788395,59726
2022/04/11 00:00:00+00,2022,4,11,chokepoint7,Cape of Good Hope,6,22,1,2,4,31,35,178619.442680627,1856402.16688301,32431.083287328,4218.13722078804,397908.094654473,2071670.83007176,2469578.92472623,59727
2022/07/21 00:00:00+00,2022,7,21,chokepoint7,Cape of Good Hope,4,30,4,0,7,38,45,224031.649100326,1542220.12320679,71534.3989914559,0,586357.756139673,1837786.17129857,2424143.92743824,59728
2021/12/29 00:00:00+00,2021,12,29,chokepoint7,Cape of Good Hope,2,23,3,0,11,28,39,50705.7358244778,937918.094223913,24331.462512199,0,820989.177546194,1012955.29256059,1833944.47010678,59729
2021/11/14 00:00:00+00,2021,11,14,chokepoint7,Cape of Good Hope,9,27,3,3,12,42,54,220052.989564395,1182984.73781694,28473.4727817286,6966.62745108486,860684.755594156,1438477.82761415,2299162.58320831,59730
2022/04/12 00:00:00+00,2022,4,12,chokepoint7,Cape of Good Hope,7,34,1,3,10,45,55,186386.58873178,2262955.21029322,43305.716648488,4834.61257161684,1266237.13829285,2497482.12824511,3763719.26653796,59731
2022/07/22 00:00:00+00,2022,7,22,chokepoint7,Cape of Good Hope,4,27,0,1,6,32,38,138407.732067469,2044457.41871911,0,0,171545.816433838,2182865.15078658,2354410.96722042,59732
2022/09/10 00:00:00+00,2022,9,10,chokepoint7,Cape of Good Hope,4,30,2,2,12,38,50,144388.891975354,2264652.71491747,34409.9436180661,7633.29669994174,489120.047232493,2451084.84721083,2940204.89444333,59733
2021/12/30 00:00:00+00,2021,12,30,chokepoint7,Cape of Good Hope,5,27,0,2,6,34,40,127897.984641379,2044378.62752664,0,3660.09028834322,405286.744805386,2175936.70245636,2581223.44726175,59734
2022/02/20 00:00:00+00,2022,2,20,chokepoint7,Cape of Good Hope,1,24,2,1,11,28,39,19698.1508612035,1134874.0714755,28046.4726746072,0,995606.773729407,1182618.69501132,2178225.46874072,59735
2021/11/15 00:00:00+00,2021,11,15,chokepoint7,Cape of Good Hope,6,20,1,1,6,28,34,122117.045564942,893618.588586118,0,0,634486.504774389,1015735.63415106,1650222.13892545,59736
2022/04/13 00:00:00+00,2022,4,13,chokepoint7,Cape of Good Hope,6,19,1,1,6,27,33,193997.230868801,970402.513643025,29123.2101536249,3083.95334301328,277513.941131567,1196606.90800846,1474120.84914003,59737
2022/07/23 00:00:00+00,2022,7,23,chokepoint7,Cape of Good Hope,2,22,1,1,6,26,32,98034.5857636235,1331713.57105104,2903.42433380332,0,609004.556804887,1432651.58114847,2041656.13795336,59738
2022/09/11 00:00:00+00,2022,9,11,chokepoint7,Cape of Good Hope,5,19,0,0,5,24,29,191674.10398331,1741708.19992404,0,0,1150311.00471859,1933382.30390735,3083693.30862594,59739
2021/12/31 00:00:00+00,2021,12,31,chokepoint7,Cape of Good Hope,4,31,4,1,17,40,57,200282.838590853,1840090.24517952,35925.9695663303,0,1818148.41800924,2076299.05333671,3894447.47134595,59740
2022/02/21 00:00:00+00,2022,2,21,chokepoint7,Cape of Good Hope,3,18,3,0,6,24,30,99383.6186180983,1132988.80063993,45744.8960919612,0,368948.163080811,1278117.31534999,1647065.4784308,59741
2021/11/16 00:00:00+00,2021,11,16,chokepoint7,Cape of Good Hope,4,24,3,1,10,32,42,125912.572255268,1897626.14822412,49279.6304776253,1654.51608895536,1026388.74652426,2074472.86704597,3100861.61357023,59742
2022/04/14 00:00:00+00,2022,4,14,chokepoint7,Cape of Good Hope,2,17,1,0,8,20,28,66434.8898099815,1715778.60059766,3115.578835044,0,1121110.05151344,1785329.06924269,2906439.12075613,59743
2022/07/24 00:00:00+00,2022,7,24,chokepoint7,Cape of Good Hope,6,25,1,1,13,33,46,280927.540766494,2625988.72554442,0,9148.7492249175,666676.632493566,2916065.01553583,3582741.64802939,59744
2022/09/12 00:00:00+00,2022,9,12,chokepoint7,Cape of Good Hope,4,26,1,1,5,32,37,167531.285692738,2491428.41507857,34514.61167,2866.36414341377,196665.796178947,2696340.67658472,2893006.47276367,59745
2022/01/01 00:00:00+00,2022,1,1,chokepoint7,Cape of Good Hope,8,25,0,1,15,34,49,328367.690388952,1220705.70280306,0,0,427527.008194183,1549073.39319201,1976600.40138619,59746
2022/02/22 00:00:00+00,2022,2,22,chokepoint7,Cape of Good Hope,6,20,1,2,10,29,39,166431.85352072,946266.491653946,19028.7603051991,22368.0249093599,645413.805234994,1154095.13038922,1799508.93562422,59747
2021/11/17 00:00:00+00,2021,11,17,chokepoint7,Cape of Good Hope,6,27,3,0,11,36,47,199125.025235614,1699400.48307302,41444.9698184129,0,728034.148102808,1939970.47812704,2668004.62622985,59748
2022/04/15 00:00:00+00,2022,4,15,chokepoint7,Cape of Good Hope,4,15,0,2,16,21,37,114898.083952231,565212.260568185,0,6254.1773760198,714648.686084133,686364.521896436,1401013.20798057,59749
2022/07/25 00:00:00+00,2022,7,25,chokepoint7,Cape of Good Hope,9,35,3,1,11,48,59,313405.970619792,2134721.36648521,36782.8792501937,7012.1387071158,219919.419606317,2491922.35506231,2711841.77466862,59750
2022/09/13 00:00:00+00,2022,9,13,chokepoint7,Cape of Good Hope,14,21,1,1,6,37,43,543571.652525189,1397756.1097938,27331.571832768,0,961666.692101063,1968659.33415175,2930326.02625282,59751
2022/01/02 00:00:00+00,2022,1,2,chokepoint7,Cape of Good Hope,8,21,1,1,4,31,35,216217.72172349,1620199.38599514,17872.1036186302,0,304195.31493404,1854289.21133726,2158484.5262713,59752
2022/02/23 00:00:00+00,2022,2,23,chokepoint7,Cape of Good Hope,4,29,2,4,9,39,48,94326.1925467819,928216.738996142,30129.1796569713,9587.92450794293,905943.042270849,1062260.03570784,1968203.07797869,59753
2021/11/18 00:00:00+00,2021,11,18,chokepoint7,Cape of Good Hope,5,18,1,0,6,24,30,128003.253579749,682519.596240438,0,0,519968.49252597,810522.849820187,1330491.34234616,59754
2022/04/16 00:00:00+00,2022,4,16,chokepoint7,Cape of Good Hope,3,20,0,0,14,23,37,142174.393146026,1206839.34396874,0,0,1092523.52721492,1349013.73711476,2441537.26432969,59755
2022/07/26 00:00:00+00,2022,7,26,chokepoint7,Cape of Good Hope,1,31,1,1,8,34,42,27459.6292242294,2439169.27965136,14743.202272497,0,573636.918823614,2481372.11114809,3055009.0299717,59756
2022/09/14 00:00:00+00,2022,9,14,chokepoint7,Cape of Good Hope,4,39,3,0,12,46,58,147202.506923487,3430418.46226362,55975.514850639,0,793044.034597651,3633596.48403775,4426640.5186354,59757
2022/01/03 00:00:00+00,2022,1,3,chokepoint7,Cape of Good Hope,5,24,1,1,8,31,39,251281.716982122,1445633.11305078,4133.51996955801,0,714472.277863316,1701048.35000246,2415520.62786577,59758
2022/02/24 00:00:00+00,2022,2,24,chokepoint7,Cape of Good Hope,4,25,4,0,11,33,44,159348.689104002,1350791.58125702,51514.1568624742,0,1918710.94413286,1561654.42722349,3480365.37135636,59759
2021/11/19 00:00:00+00,2021,11,19,chokepoint7,Cape of Good Hope,3,17,0,1,9,21,30,26260.2158318115,1631836.95064133,0,7851.2185122248,1428942.48120233,1665948.38498537,3094890.8661877,59760
2022/04/17 00:00:00+00,2022,4,17,chokepoint7,Cape of Good Hope,4,29,3,1,9,37,46,150381.579678853,2548341.11216351,33055.8548964901,0,1130259.1910149,2731778.54673885,3862037.73775375,59761
